group_id,id,name,year_of_study,experience_level,hackathons_done,preferred_role,objective,friend_registration,preferred_team_size,Saturday afternoon,Sunday afternoon,Saturday night,Sunday morning,Saturday morning,C++,IoT,IoT,React Native,Data Analysis,UI/UX,Git,Design,Design,Go,Android Development,iOS Development,JavaScript,Blockchain,Blockchain,Java,Python,postgresql,MongoDB,Docker,PostgreSQL,TypeScript,Natural Language Processing,SQL,Agile,React,typescript,PyTorch,Data Visualization,DevOps,DevOps,AWS/Azure/GCP,Figma,HTML/CSS,design,Computer Vision,Machine Learning,Flutter,TensorFlow,Data,Rust,Flask,Catalan,English,French,German,Italian,Portuguese,Spanish,AR/VR,Blockchain,Blockchain,Communication,Cybersecurity,Databases,Design,Design,DevOps,DevOps,E-commerce/Retail,Education,Enterprise,Fintech,Gaming,Health,IoT,IoT,Life Hacks,Machine Learning/AI,Mobile,Music/Art,Productivity,Quantum,Robotic Process Automation,Social Good,Voice skills,Web,group_common_features
131,45652493-3559-4233-9b9c-23010dc7f814,Anna María Garcia,2,2,1,4,1,[],4,1,1,1,1,1,0,4,0,0,0,0,0,0,1,0,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,1,4,6,0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,1,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
131,4298f2c6-1724-4740-b999-8f5b859d7882,Elísabet Climent,2,2,4,4,1,[],4,1,1,1,1,1,0,3,1,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
131,4759003b-1286-488c-8ded-3a0a422f0cbd,Alessia Sandoval,3,2,1,4,1,[],4,1,1,1,1,1,0,0,0,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
131,18799938-24bb-4e11-b08b-1650b888b857,Astrid Élisabeth Sabaté,3,2,3,4,1,[],4,1,1,1,1,1,0,0,1,3,3,2,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
132,a4e7f6fc-59bb-4589-a145-f8c8e65f1d3d,Sofia Jenkins Garcia,3,2,2,1,1,[],4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Saturday morning; Saturday afternoon; Saturday night; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
132,fc5ab53d-376c-495d-8c48-3baf8ecfc6ed,Ava Flynn,1,1,1,5,1,[],4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Saturday morning; Saturday afternoon; Saturday night; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
132,e1be33a6-1ace-4755-9d17-02ea1bcf7b9b,Lucas Reed,4,2,1,1,1,[],4,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,3,0,0,0,0,7,3,0,0,7,0,0,1,2,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Saturday morning; Saturday afternoon; Saturday night; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
132,c979a34c-2ddd-48ef-8a43-203767ac713c,Amandine Fournier,3,2,5,2,1,[],4,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,7,0,0,0,0,2,0,2,0,0,0,0,7,2,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Saturday morning; Saturday afternoon; Saturday night; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
133,394fe2e6-a553-499e-981e-19079532b815,Alexandra Maria Torres,2,2,3,2,1,[],4,1,1,1,1,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
133,5dfd0e2d-2e8b-437a-a972-993c2c1262e9,Isabella Santos,3,2,5,2,1,[],4,1,1,1,1,1,0,0,1,4,0,0,0,0,1,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,6,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
133,ea92e163-f6a4-48f8-a3bf-d25d640437ba,Aurélien Ferrer,2,2,4,3,1,[],4,1,1,1,1,1,0,0,0,0,0,7,0,0,1,7,0,0,0,0,0,0,7,0,0,3,0,2,0,3,0,0,0,0,2,0,0,6,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
133,22a6b0e5-fd1f-4623-bfa9-65d27bd7aa5e,Léonie Rives-Piqué,3,2,1,3,1,[],4,1,1,1,1,1,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
134,20085043-ccb5-42ed-9963-381a07031ce6,Aurèlia Fleming,4,2,2,2,1,[],4,1,1,1,1,1,5,0,0,2,0,7,0,0,1,0,4,0,0,0,1,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; Enterprise; DevOps
134,2e514fdc-103e-4dac-8d73-fa3379f08fe0,Nerea Patricia Fleming,3,2,5,2,1,[],4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,5,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; Enterprise; DevOps
134,9bc0c7bf-9072-45f6-a9db-6215e3385228,Aurélie Eliza Foster,4,3,5,3,1,[],4,1,1,1,1,1,8,8,0,0,0,8,0,0,0,9,3,8,0,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,8,3,0,6,0,0,1,1,0,0,0,1,0,4,1,0,0,1,0,0,0,0,0,1,1,0,0,1,8,0,0,0,0,1,0,1,1,1,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; Enterprise; DevOps
134,d80de791-fd9f-4957-b2c8-0fd21cf88a43,Emmanuelle Corbès,1,1,1,5,1,[],4,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; Enterprise; DevOps
135,f8625914-4e93-42d0-864b-a0df38f85603,Alessandra González,2,2,1,2,2,[],3,1,1,1,1,1,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; Communication; DevOps
135,fecaad4c-5067-4096-9b69-96250a428c50,Aleixia Rose Ferrer,2,2,4,2,2,[],4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,2,0,0,0,0,0,0,1,0,0,0,0,0,5,7,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; Communication; DevOps
135,fca31fa8-d42e-4462-baa4-a812084c2ea7,Leticia Alexandra Silva,3,2,5,1,2,[],4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,7,0,7,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; Communication; DevOps
136,693b166d-5e14-4e1a-bc2d-561d6f67beb6,Luisa Rodriguez,3,2,3,5,1,[],4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,6,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
136,7fd2a9a3-63e0-4757-9974-48fbfa640fdc,Aurora Winston.,2,2,3,3,1,[],4,1,1,1,1,1,0,0,0,0,2,7,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,3,0,0,7,3,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
136,5e157d23-0b87-4910-9d7b-de87cccd5a74,Alessia Ryder,3,2,3,2,1,[],4,1,1,1,1,1,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,7,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
136,2dae0fba-0022-455e-9f84-8be336617975,Lily González,3,2,4,1,1,[],4,1,1,1,1,1,0,3,1,0,3,5,0,0,1,0,2,0,0,7,1,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,0,1,0,1,3,1,1,1,0,0,0,0,1,0,0,1,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
137,72c1bdce-c943-45e1-8929-fdc651b64320,Aurélie Victoria Santos,3,2,4,2,1,[],4,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,English; Spanish; Saturday morning; Saturday afternoon; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; Social Good; DevOps
137,0cc7049b-5501-4555-a996-37dd5f40e875,Alejandra Elizabeth Rodriguez,4,2,5,3,1,[],4,1,1,1,1,1,0,0,1,0,0,0,3,0,0,0,5,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,English; Spanish; Saturday morning; Saturday afternoon; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; Social Good; DevOps
137,771bba43-fef2-439d-b2f8-9888bddbf6ea,Alexis Santos,2,2,2,4,1,[],4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,English; Spanish; Saturday morning; Saturday afternoon; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; Social Good; DevOps
137,2123e915-7c06-43af-995b-5373ee221672,Aurora English-Sanchez,3,2,5,4,1,[],4,1,1,1,1,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,English; Spanish; Saturday morning; Saturday afternoon; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; Social Good; DevOps
138,f8a1d73c-f060-4c92-8378-1eeeb691d1ae,Sophie Beaumont,3,2,2,2,1,[],4,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
138,9e707f7a-c65a-4c00-bf3c-9f1c2962fd15,Sophia Adriana Montesano,3,2,4,2,1,[],3,1,1,1,1,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,0,0,0,0,1,0,1,1,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
138,7b6f0a99-669f-4fc5-9f11-dce3426ca71c,Lívia Feliu González,3,2,4,2,1,[],4,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,4,5,0,0,0,0,0,0,0,6,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
139,847d9a23-5203-4fda-8707-693ee6b4e016,Esther Sofía Braun,3,3,5,2,1,[],4,1,0,1,1,1,7,7,0,6,8,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,7,0,1,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,English; Saturday morning; Saturday night; Sunday morning; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
139,38641ac6-5828-4bda-b32c-73554011fc8d,Rebecca Alexandra Windsor,2,2,1,2,1,[],4,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,2,0,6,0,0,0,0,6,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,English; Saturday morning; Saturday night; Sunday morning; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
139,86578406-5a70-43ea-8c7f-581a653824a6,Luna Maria Fransiska,3,3,4,4,1,[],4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9,0,0,9,1,6,0,0,0,0,0,0,0,0,0,8,5,5,0,0,0,0,0,0,0,0,0,3,0,9,5,0,1,1,1,1,0,0,1,0,9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,English; Saturday morning; Saturday night; Sunday morning; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
139,2873574c-1713-40f9-b59f-007eb8d09191,Lily Rachel Martin,3,2,2,3,1,[],4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,English; Saturday morning; Saturday night; Sunday morning; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
140,96a87786-8cce-40b5-8540-27df207e7a97,Alejandra Rose Ventura,2,1,1,5,1,[],4,1,1,1,1,1,0,4,0,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,1,1,1,0,0,1,0,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
140,0e0b1b5d-2229-4406-ac5b-34e4c8a3878e,Aurélien Santos-Mathers,3,2,5,1,1,[],4,1,1,1,1,1,0,0,0,0,4,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
140,10b688f1-4cc0-4e66-9814-fc539017b841,Sophia Alba Weiß,3,3,7,1,1,[],4,1,1,1,1,1,4,4,1,5,0,0,4,0,0,0,0,0,0,9,1,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,8,0,5,0,1,1,0,1,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,1,0,0,1,0,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
140,ecf28da2-ba8d-45aa-98a6-54a4bc7fb33a,Ava Taylor,2,2,4,1,1,[],4,1,1,1,1,1,0,0,0,7,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
141,71f07e5c-67f0-438f-8fde-098f709ca646,Sara Montserrat Estevez,1,1,0,3,1,[],4,1,1,1,1,1,0,0,1,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; experience_level; preferred_role; year_of_study; DevOps
141,84bfb252-3cf2-4cb8-9f5e-9595b27f9d65,Emily Anne Taylor,4,3,6,1,1,[],4,1,1,1,1,1,0,7,0,0,7,0,0,0,0,0,9,8,6,0,0,0,0,0,0,0,0,0,7,8,0,7,0,4,0,0,0,0,0,0,0,0,5,8,6,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,1,1,0,1,0,1,0,0,1,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; experience_level; preferred_role; year_of_study; DevOps
141,ae3014a2-00e1-4b9b-8516-2618977fd8d9,Maria Elena Carson,3,2,2,3,1,[],4,1,1,1,1,1,0,0,0,0,0,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0,6,0,0,7,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; experience_level; preferred_role; year_of_study; DevOps
141,8b147ed4-33ca-4850-b1ba-1a4598ea5b23,Amélie Simone Fernandes,3,2,1,1,1,[],4,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,7,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,English; Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; experience_level; preferred_role; year_of_study; DevOps
142,134d244c-67fa-4f26-9309-37cdccc16ebb,Sofía Elżbieta Vazquez,4,2,3,4,1,[],3,1,0,1,1,1,0,4,0,0,3,4,3,0,0,0,0,0,0,7,1,0,3,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,1,0,0,0,0,0,0,0,0,0,1,4,0,1,1,0,1,0,0,0,0,0,0,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
142,66e2c474-ac38-4b0f-a9a1-030ac5ed3e91,Lluïsa Santos Fleming,2,2,5,3,1,[],4,1,0,1,1,1,6,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,4,0,0,4,0,0,7,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
142,4ae14b35-74b5-49d1-a50c-35cdcb639a39,Catherine Élise Dubois,3,2,1,5,1,[],4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2,0,0,0,0,5,6,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; hackathons_done; experience_level; preferred_role; year_of_study; DevOps
143,9d4a13e4-f8a4-417b-9c59-9d129eaf320c,Sofía Rodríguez-Martínez,3,2,4,4,1,[],4,1,1,1,1,1,0,5,0,7,0,0,0,0,0,0,2,0,7,0,1,0,0,0,0,7,0,0,0,0,0,0,0,6,7,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,5,0,1,0,0,0,0,1,0,0,1,1,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; experience_level; preferred_role; year_of_study; DevOps; Voice skills
143,346d7e94-b3aa-4dac-bec6-7598a01b7a3a,Mercè Ferrer Gispert,3,3,4,3,1,[],4,1,1,1,1,1,3,3,0,0,0,0,0,0,1,0,6,4,8,6,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,1,0,0,0,0,0,0,1,6,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1,0,Saturday morning; Saturday afternoon; Saturday night; Sunday morning; Sunday afternoon; experience_level; preferred_role; year_of_study; DevOps; Voice skills
